COMP,REGIAO,UF,CO_IBGE,MUNICIPIO,CNES,NOME_ESTABELECIMENTO,RAZAO_SOCIAL,TP_GESTAO,CO_TIPO_UNIDADE,DS_TIPO_UNIDADE,NATUREZA_JURIDICA,DESC_NATUREZA_JURIDICA,NO_LOGRADOURO,NU_ENDERECO,NO_COMPLEMENTO,NO_BAIRRO,CO_CEP,NU_TELEFONE,NO_EMAIL,LEITOS_EXISTENTES,LEITOS_SUS,UTI_TOTAL_EXIST,UTI_TOTAL_SUS,UTI_ADULTO_EXIST,UTI_ADULTO_SUS,UTI_PEDIATRICO_EXIST,UTI_PEDIATRICO_SUS,UTI_NEONATAL_EXIST,UTI_NEONATAL_SUS,UTI_QUEIMADO_EXIST,UTI_QUEIMADO_SUS,UTI_CORONARIANA_EXIST,UTI_CORONARIANA_SUS
202602,SUDESTE,RJ,330455,RIO DE JANEIRO,4068432,PLACI BARRA,HOSPITAL PLACI BARRA LTDA,M,5,HOSPITAL GERAL,2062,HOSPITAL_PRIVADO,AVENIDA LUIS CARLOS PRESTES,180,,BARRA DA TIJUCA,22775055,,t.nogueira@placi.com.br,34,0,0,0,0,0,0,0,0,0,0,0,0,0
202602,SUDESTE,RJ,330550,SAQUAREMA,4089189,HOSPITAL MUNICIPAL NOSSA SENHORA DE NAZARETH,MUNICIPIO DE SAQUAREMA,M,5,HOSPITAL GERAL,1244,HOSPITAL_PÚBLICO,FABIO LUCIO DOS SANTOS,158,BARREIRA,VERDE VALE,28994434,22 26514821,SAUDE@SAQUAREMA.RJ.GOV.BR,87,87,20,20,10,10,10,10,0,0,0,0,0,0
202602,SUDESTE,RJ,330040,BARRA MANSA,4090101,SEST SERVICO SOCIAL DO TRANSPORTE,SEST SERVICO SOCIAL DO TRANSPORTE,M,15,UNIDADE MISTA,3077,HOSPITAL_FILANTRÓPICO,JOAO BRABO,05,,BARBARA,27330600,61 33157000,CNPJ@SESTSENAT.ORG.BR,4,0,0,0,0,0,0,0,0,0,0,0,0,0
202602,SUDESTE,RJ,330455,RIO DE JANEIRO,4090438,HOSPITAL CASA EGAS MONIZ HOSPITAL GERAL ADMINISTRACAO E GEST,HOSPITAL CASA EGAS MONIZ HOSPITAL GERAL ADMINISTRACAO E GEST,M,5,HOSPITAL GERAL,2062,HOSPITAL_PRIVADO,AV HENRIQUE VALADARES,158,,CENTRO,20231031,(21) 3497-1803,assuntos.regulatorios@hospitalcasa.com.br,81,0,31,0,21,0,0,0,10,0,0,0,0,0
202602,SUDESTE,RJ,330040,BARRA MANSA,4104269,PLAZA MEDICAL SERVICOS ESPECIALIZADOS EM SAUDE,PLAZA MEDICAL SERVICOS ESPECIALIZADOS EM SAUDE LTDA,M,7,HOSPITAL ESPECIALIZADO,2062,HOSPITAL_PRIVADO,TENENTE JOSE EDUARDO,200,,ANO BOM,27323240,24 33420298,G2CCONTABILIDADE@UOL.COM.BR,10,0,10,0,0,0,0,0,10,0,0,0,0,0
202602,SUDESTE,RJ,330280,MENDES,4123069,SAO MARCELINO CHAMPAGNAT,MUNICIPIO DE MENDES,M,5,HOSPITAL GERAL,1244,HOSPITAL_PÚBLICO,RJ127 KM30,S/N,,GONZALES,26700000,,,61,61,0,0,0,0,0,0,0,0,0,0,0,0
202602,SUDESTE,RJ,330455,RIO DE JANEIRO,4171330,HOSPITAL CASA MENSSANA,HOSPITAL CASA MENSSANA HOSPITAL GERAL ADM E GESTAO HOSP,M,7,HOSPITAL ESPECIALIZADO,2062,HOSPITAL_PRIVADO,RUA MARECHAL JOFRE,30,,GRAJAU,20560185,,,46,0,0,0,0,0,0,0,0,0,0,0,0,0
202602,SUDESTE,RJ,330455,RIO DE JANEIRO,4172140,ORPEXPLOIT BRASIL RESIDENCIAIS E CLINICAS PARA IDOSOS,ORPEXPLOIT BRASIL RESIDENCIAIS E CLINICAS,M,7,HOSPITAL ESPECIALIZADO,2062,HOSPITAL_PRIVADO,PAULO DE FRONTIN,756,,RIO COMPRIDO,20261243,,legalizacao@bslsaude.com.br,60,0,0,0,0,0,0,0,0,0,0,0,0,0
202602,SUDESTE,RJ,330100,CAMPOS DOS GOYTACAZES,4174941,HOSPITAL NURSING CARE,HOSPITAL NURSING CARE LTDA,M,5,HOSPITAL GERAL,2062,HOSPITAL_PRIVADO,AVENIDA DR ARTHUR BERNARDES,1583,1599,FLAMBOYANT II,28015325,22 27242982,ATENDIMENTO@HOSPITALNURSINGCARE.COM.BR,50,0,0,0,0,0,0,0,0,0,0,0,0,0
202602,SUDESTE,RJ,330455,RIO DE JANEIRO,4176030,HOSPITAL DE CLINICAS RIO MAR BARRA HIG,HOSPITAL INTEGRADOS DA GAVEA S A,M,5,HOSPITAL GERAL,2054,HOSPITAL_PRIVADO,AVENIDA CANDIDO PORTINARI,555,,BARRA DA TIJUCA,22793312,,legalizacao.obras@rededor.com.br,84,0,25,0,15,0,0,0,0,0,0,0,10,0
202602,SUDESTE,RJ,330455,RIO DE JANEIRO,4228391,MATERNIDADE PERINATAL BARRA,REDE DOR SAO LUIZ S A,M,7,HOSPITAL ESPECIALIZADO,2046,HOSPITAL_PRIVADO,AVENIDA EMBAIXADOR ABELARDO BUENO,201,LOT 02 PAL 46985,BARRA DA TIJUCA,22775040,2137222000,silvana.moura@rededor.com.br,151,10,77,0,13,0,0,0,64,0,0,0,0,0
202602,SUDESTE,RJ,330240,MACAE,4249216,NOVO HOSPITAL DA UNIMED,UNIMED DE MACAE COOPERATIVA DE ASSISTENCIA A SAUDE,M,5,HOSPITAL GERAL,2143,HOSPITAL_PRIVADO,ESTRADA HEROINA LIMA VIEIRA AZEVEDO,73,,GLORIA,27933030,(22) 2105-8008,diretoriahospital@costadosol.unimed.com.br,153,0,57,0,37,0,10,0,10,0,0,0,0,0
202602,SUDESTE,RJ,330580,TERESOPOLIS,4278399,NEONATAL TERESOPOLIS,REDE DOR SAO LUIZ S A,M,7,HOSPITAL ESPECIALIZADO,2046,HOSPITAL_PRIVADO,DELFIM MOREIRA,2149,3 ANDAR PARTE,VALE DO PARAISO,25976016,21 80537012,marcus.costaf@rededor.com.br,12,0,0,0,0,0,0,0,0,0,0,0,0,0
202602,SUDESTE,RJ,330095,COMENDADOR LEVY GASPARIAN,4296702,CLINICA MEDICA TRIUNFO,CLINICA MEDICATRIUNFO LTDA,M,7,HOSPITAL ESPECIALIZADO,2062,HOSPITAL_PRIVADO,EST UNIAO INDUSTRIA,S/N,KM 142,ZONA RURAL,25875000,(32) 3224-3374,MODERNOSCONTABILIDADE@HOTMAIL.COM,50,0,0,0,0,0,0,0,0,0,0,0,0,0
202602,SUDESTE,RJ,330455,RIO DE JANEIRO,4316908,CENTRO PEDIATRICO DE SAUDE INTEGRADA,CENTRO PEDIATRICO DE SAUDE INTEGRADA LTDA,M,7,HOSPITAL ESPECIALIZADO,2062,HOSPITAL_PRIVADO,AV LINEU DE PAULA MACHADO,64,,LAGOA,22470040,,analistadp@prontobaby.com.br,16,0,0,0,0,0,0,0,0,0,0,0,0,0
202602,SUDESTE,RJ,330455,RIO DE JANEIRO,4549082,LARANJEIRAS PLASTIC DAY,LARANJEIRAS HOSPITAL E CLINICA CIRURGICA LTDA,M,5,HOSPITAL GERAL,2062,HOSPITAL_PRIVADO,SOARES CABRAL,00038,,LARANJEIRAS,22240070,21 41059920,CAAFF.ASSESSORIA.RJ@GMAIL.COM,5,0,0,0,0,0,0,0,0,0,0,0,0,0
202602,SUDESTE,RJ,330455,RIO DE JANEIRO,4575474,SMS MATERNIDADE DA ROCINHA AP 21,SMS RIO MATERNIDADE DA ROCINHA AP 21,M,7,HOSPITAL ESPECIALIZADO,1031,HOSPITAL_PÚBLICO,AV NIEMEYER,776,,SAO CONRADO,22450221,,,9,9,0,0,0,0,0,0,0,0,0,0,0,0
202602,SUDESTE,RJ,330340,NOVA FRIBURGO,4613988,SES RJ HOSPITAL ESTADUAL ONCOLOGICO DE NOVA FRIBURGO,SECRETARIA DE ESTADO DE SAUDE SES,E,7,HOSPITAL ESPECIALIZADO,1023,HOSPITAL_PÚBLICO,AVENIDA HAMBURGO,2379,,PONTE DA SAUDADE,28615230,,,49,40,9,0,9,0,0,0,0,0,0,0,0,0
202602,SUDESTE,RJ,330490,SAO GONCALO,4628799,HOSPITAL GERAL DE SAO GONCALO,MUNICIPIO DE SAO GONCALO,M,5,HOSPITAL GERAL,1244,HOSPITAL_PÚBLICO,RUA SA CARVALHO,686,,VILA IARA,24440710,,,94,54,40,0,40,0,0,0,0,0,0,0,0,0
202602,SUDESTE,RJ,330630,VOLTA REDONDA,4643488,PLAZA MEDICAL SERVICOS ESPECIALIZADOS EM SAUDE LTDA,PLAZA MEDICAL SERVICOS ESPECIALIZADOS EM SAUDE LTDA,M,7,HOSPITAL ESPECIALIZADO,2062,HOSPITAL_PRIVADO,NOSSA SENHORA DAS GRACAS,235,PARTE,SAO GERALDO,27253610,24 33420298,G2CCONTABILIDADE@UOL.COM.BR,11,1,10,0,0,0,0,0,10,0,0,0,0,0
202602,SUDESTE,RJ,330455,RIO DE JANEIRO,4734785,IPANEMA SERV DE ASSIST MED CIR INF,IPANEMA SERV DE ASSIST MED CIR INF LTDA,M,7,HOSPITAL ESPECIALIZADO,2062,HOSPITAL_PRIVADO,AV EPITACIO PESSOA,5030,,LAGOA,22471006,,analistadp@prontobaby.com.br,1,0,0,0,0,0,0,0,0,0,0,0,0,0
202602,SUDESTE,RJ,330490,SAO GONCALO,4766679,VISATTO SERVICOS MEDICOS OFTALMOLOGICOS LTDA,VISATTO SERVICOS MEDICOS OFTALMOLOGICOS LTDA,M,7,HOSPITAL ESPECIALIZADO,2062,HOSPITAL_PRIVADO,DR NILO PECANHA,56,SALAS 04 05 06 07,CENTRO,24445360,(22) 98824-3382,VISATTOFINANCEIRO@GMAIL.COM,1,1,0,0,0,0,0,0,0,0,0,0,0,0
202602,SUDESTE,RJ,330170,DUQUE DE CAXIAS,4832256,HOSPITAL MUNICIPAL DO CORACAO SAO JOSE,SECRETARIA MUNICIPAL DE SAUDE DE DUQUE DE CAXIAS,M,7,HOSPITAL ESPECIALIZADO,1031,HOSPITAL_PÚBLICO,RUA NOBRE DE LACERDA,111,,VILA FLAVIA,25010260,,,48,18,30,0,30,0,0,0,0,0,0,0,0,0
202602,SUDESTE,RJ,330100,CAMPOS DOS GOYTACAZES,4888030,HOSPITAL DE OLHOS DE CAMPOS,HOSPITAL DE OLHOS DE CAMPOS LTDA,M,7,HOSPITAL ESPECIALIZADO,2062,HOSPITAL_PRIVADO,28 DE MARCO,545,,PARQUE SANTO AMARO,28020740,22 21312647,CONTATO@ESCRIMAR.COM.BR,1,0,0,0,0,0,0,0,0,0,0,0,0,0
202602,SUDESTE,RJ,330390,PETROPOLIS,4901541,SAUDE MAIS CENTRO MEDICO LDTA,SAUDE MAIS CENTRO MEDICO LDTA,M,5,HOSPITAL GERAL,2062,HOSPITAL_PRIVADO,UNIAO E INDUSTRIA,2501,PARTE 01,CORREAS,25720062,24 22363738,DIRECAOHCC@GMAIL.COM,91,0,45,0,45,0,0,0,0,0,0,0,0,0
202602,SUDESTE,RJ,330240,MACAE,4906349,HOSPITAL MACAE,PACIFICO OPERACOES HOSPITALARES S A,M,5,HOSPITAL GERAL,2054,HOSPITAL_PRIVADO,AVENIDA ALUIZIO DA SILVA GOMES,787,,GLORIA,27930560,(22) 2763-4000,legalizacao.obras@rededor.com.br,98,0,35,0,25,0,0,0,10,0,0,0,0,0
202602,SUDESTE,RJ,330455,RIO DE JANEIRO,4922816,REVIT HOSPITAIS,REVIT HOSPITAIS LTDA,M,5,HOSPITAL GERAL,2062,HOSPITAL_PRIVADO,R JARDIM BOTANICO,660,,JARDIM BOTANICO,22461002,(21) 2508-1637,FINANCEIRO@ELDRY.COM.BR,15,0,0,0,0,0,0,0,0,0,0,0,0,0
202602,SUDESTE,RJ,330490,SAO GONCALO,4930371,HOSPITAL SAO LUCAS DE NITEROI ASSIM MEDICAL,HOSPITAL SAO LUCAS DE NITEROI ASSIM MEDICAL LTDA,M,5,HOSPITAL GERAL,2062,HOSPITAL_PRIVADO,R CORONEL SERRADO,688,,ZE GAROTO,24440001,(21) 2102-9782,,20,0,0,0,0,0,0,0,0,0,0,0,0,0
202602,SUDESTE,RJ,330455,RIO DE JANEIRO,4935306,HOSPITAL BARRA DOR II,HOSPITAL ESPERANCA SA,M,5,HOSPITAL GERAL,2054,HOSPITAL_PRIVADO,AVENIDA NELSON MUFARREJ,255,,BARRA DA TIJUCA,22775050,(21)24303600,marcus.costaf@rededor.com.br,203,0,56,0,36,0,0,0,0,0,0,0,20,0
202602,SUDESTE,RJ,330455,RIO DE JANEIRO,5034302,TIJUTRAUMA 613,CENTRO ORTOPEDICO TRAUMATOLOGICO TIJUCA LTDA,M,7,HOSPITAL ESPECIALIZADO,2062,HOSPITAL_PRIVADO,ANTONIO BASILIO,613,,TIJUCA,20511190,,,62,0,0,0,0,0,0,0,0,0,0,0,0,0
202602,SUDESTE,RJ,330420,RESENDE,5042062,NEOVIDA RESENDE,CENTRO DE TERAPIA INTENSIVA NEOVIDA RESENDE LTDA,M,7,HOSPITAL ESPECIALIZADO,2062,HOSPITAL_PRIVADO,RUA CADETE EDSON,38,1 ANDAR,MONTESE,27541060,(24) 3355-8114/8390,neovidaresende@gmail.com,17,0,15,0,0,0,5,0,10,0,0,0,0,0
202602,SUDESTE,RJ,330330,NITEROI,5042488,MATERNIDADE MUNICIPAL DRA ALZIRA REIS VIEIRA FERREIRA,FUNDACAO MUNICIPAL DE SAUDE DE NITEROI,M,7,HOSPITAL ESPECIALIZADO,1155,HOSPITAL_PÚBLICO,RUA CARLOS ERMELINDO MARINS,S/N,,JURUJUBA,24370195,2136110107,admmarvf2@gmail.com,32,32,0,0,0,0,0,0,0,0,0,0,0,0
202602,SUDESTE,RJ,330280,MENDES,5057531,HOSPITAL MUNICIPAL SANTA MARIA,MUNICIPIO DE MENDES,M,5,HOSPITAL GERAL,1244,HOSPITAL_PÚBLICO,RUA CAPITAO MEXIAS,112,,CENTRO,26700000,2424652240,,22,21,0,0,0,0,0,0,0,0,0,0,0,0
202602,SUDESTE,RJ,330320,NILOPOLIS,5073898,DOMINGOS LOURENCO HOSPITAL E MATERNIDADE,CLINICA MATERNO INFANTIL DOMINGOS LOURENCO LTDA,M,7,HOSPITAL ESPECIALIZADO,2240,HOSPITAL_PRIVADO,RUA ALFREDO GONCALVES FILGUEIRAS,230,,CENTRO,26525060,21 32369300,assdir@domingoslourenco.com.br,61,0,31,0,1,0,0,0,30,0,0,0,0,0
202602,SUDESTE,RJ,330460,SANTA MARIA MADALENA,5095824,HOSPITAL BASILEU ESTRELA,MUNICIPIO DE SANTA MARIA MADALENA,M,5,HOSPITAL GERAL,1244,HOSPITAL_PÚBLICO,RUA BARAO DE MACABU,17,,CENTRO,28770000,2225611768,,23,23,0,0,0,0,0,0,0,0,0,0,0,0
202602,SUDESTE,RJ,330100,CAMPOS DOS GOYTACAZES,5108969,HOSPITAL UNIMED,UNIMED CAMPOS COOPERATIVA TRABALHO MEDICO,M,5,HOSPITAL GERAL,2143,HOSPITAL_PRIVADO,RUA VISCONDE DE ITABORAI,347,,PQ ROSARIO,28027142,22 21010650,,125,0,29,0,19,0,4,0,6,0,0,0,0,0
202602,SUDESTE,RJ,330455,RIO DE JANEIRO,5158044,HOSPITAL NAVAL MARCILIO DIAS,COMANDO DA MARINHA,M,5,HOSPITAL GERAL,1015,HOSPITAL_PÚBLICO,CESAR ZAMA,185,,LINS DE VASCONCELOS,20725090,,,561,0,67,0,41,0,6,0,10,0,0,0,10,0
202602,SUDESTE,RJ,330455,RIO DE JANEIRO,5160308,PRONTOBABY HOSPITAL DA CRIANCA,PRONTOBABY HOSPITAL DA CRIANCA LTDA,M,7,HOSPITAL ESPECIALIZADO,2062,HOSPITAL_PRIVADO,RUA ADOLFO MOTA 81,81,,TIJUCA,20540100,,,119,0,41,0,0,0,41,0,0,0,0,0,0,0
202602,SUDESTE,RJ,330455,RIO DE JANEIRO,5188326,LLAK MEDICINA NEONATAL LTDA MATRIZ,LLAK MEDICINA NEONATAL LTDA,M,7,HOSPITAL ESPECIALIZADO,2062,HOSPITAL_PRIVADO,RUA SILVA CARDOSO,711,3 ANDAR,BANGU,21810031,2124132003,ursula@neonatal.com.br,2,0,1,0,0,0,0,0,1,0,0,0,0,0
202602,SUDESTE,RJ,330350,NOVA IGUACU,5237424,HOSPITAL CATARINA,HOSPITAL CLINICO CIRURGICO CATARINA LTDA,M,5,HOSPITAL GERAL,2062,HOSPITAL_PRIVADO,AVENIDA ABILIO AUGUSTO TAVORA 2451,2451,LOTE 10,DA LUZ,26260045,(21) 97148-8942,CONTATO@HOSPITALCATARINA.COM.BR,5,0,0,0,0,0,0,0,0,0,0,0,0,0
202602,SUDESTE,RJ,330330,NITEROI,5264359,GERIATRIC S,RICARDO RODRIG E MARENIZIA B S RODRIG CONSULTORIOS LTDA,M,15,UNIDADE MISTA,2054,HOSPITAL_PRIVADO,ALMIRANTE ARY PARREIRAS,712,,VITAL BRASIL,24230322,21 93160792,,10,0,0,0,0,0,0,0,0,0,0,0,0,0
202602,SUDESTE,RJ,330411,PORTO REAL,5307864,HOSPITAL GERAL MUNICIPAL SAO FRANCISCO DE ASSIS,MUNICIPIO DE PORTO REAL,M,5,HOSPITAL GERAL,1244,HOSPITAL_PÚBLICO,AVENIDA RENATO MONTEIRO,1235,,CENTRO,27570000,2433534201,controleavaliacaopr@gmail.com,64,60,10,6,10,6,0,0,0,0,0,0,0,0
202602,SUDESTE,RJ,330455,RIO DE JANEIRO,5328942,CLINICA PEDIATRICA DA BARRA,CLINICA PEDIATRICA DA BARRA LTDA,M,21,PRONTO SOCORRO ESPECIALIZADO,2062,HOSPITAL_PRIVADO,AV DAS AMERICAS,4666,328 329,BARRA DA TIJUCA,22631004,21 34311000,pediatria@cmb.com.br,14,0,0,0,0,0,0,0,0,0,0,0,0,0
202602,SUDESTE,RJ,330555,SEROPEDICA,5349893,HOSPITAL MATERNIDADE MUNICIPAL DE SEROPEDICA,MUNICIPIO DE SEROPEDICA,M,7,HOSPITAL ESPECIALIZADO,1244,HOSPITAL_PÚBLICO,AV HALBERT ALVES DOS SANTOS,S/N,,INCRA,23890600,2126821532,hmmseropedica@hotmail.com,29,29,0,0,0,0,0,0,0,0,0,0,0,0
202602,SUDESTE,RJ,330455,RIO DE JANEIRO,5354684,UROCLIN,CLINICA ESPECIALIZADA EM UROLOGIA DE CAMPO GRANDE LTDA,M,7,HOSPITAL ESPECIALIZADO,2062,HOSPITAL_PRIVADO,RUA GENERAL ORLANDO GEISEL,100,LT 12 PAL 19672 Q117,RECREIO DOS BANDEIRA,22790280,21 24302504,UROLOGIACLIN@GMAIL.COM,1,0,0,0,0,0,0,0,0,0,0,0,0,0
202602,SUDESTE,RJ,330455,RIO DE JANEIRO,5355699,HOSPITAL DE CLINICAS SANTA CRUZ,HOSPITAL DE CLINICAS SANTA CRUZ LTDA,M,5,HOSPITAL GERAL,2062,HOSPITAL_PRIVADO,RUA FELIPE CARDOSO,759,,SANTA CRUZ,23510006,21039198,segurancatrab@hospitalmemorialsantacruz.com.br,46,0,10,0,10,0,0,0,0,0,0,0,0,0
202602,SUDESTE,RJ,330455,RIO DE JANEIRO,5358833,UFRJ INSTITUTO DE DOENCAS DO TORAX,UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,M,7,HOSPITAL ESPECIALIZADO,1104,HOSPITAL_PÚBLICO,RUA PROFESSOR RODOLPHO PAULO ROCCO,255,01D58,ILHA DO FUNDAO,21941913,21 3938-2887,direcao@idt.ufrj.br,8,8,0,0,0,0,0,0,0,0,0,0,0,0
202602,SUDESTE,RJ,330170,DUQUE DE CAXIAS,5364515,HSCOR,HS COR HOSPITAL DO CORACAO DE DUQUE DE CAXIAS LTDA,M,5,HOSPITAL GERAL,2062,HOSPITAL_PRIVADO,GENERAL MITRE,110,,JARDIM 25 DE AGOSTO,25075100,21 21968012,,79,18,40,10,30,10,0,0,0,0,0,0,10,0
202602,SUDESTE,RJ,330455,RIO DE JANEIRO,5409063,HOSPITAL RIO LARANJEIRAS,HOSPITAL RIO LARANJEIRAS LTDA,M,5,HOSPITAL GERAL,2240,HOSPITAL_PRIVADO,DAS LARANJEIRAS,72,,LARANJEIRAS,22240000,21 31818647,assuntos.regulatorios@hospitalcasa.com.br,96,0,30,0,30,0,0,0,0,0,0,0,0,0
202602,SUDESTE,RJ,330240,MACAE,5412447,HOSPITAL PUBLICO MUNICIPAL DE MACAE HPM,MUNICIPIO DE MACAE,M,5,HOSPITAL GERAL,1244,HOSPITAL_PÚBLICO,ROD RJ 168,S/N,KM 04,VIRGEM SANTA,27910000,2227730061,hpmm@pop.com.br,274,258,46,34,30,30,6,4,10,0,0,0,0,0
202602,SUDESTE,RJ,330455,RIO DE JANEIRO,5414830,CLINICA CRISTO REI,CLINICA CRISTO REI LTDA,M,5,HOSPITAL GERAL,2062,HOSPITAL_PRIVADO,AVENIDA LOBO JUNIOR,695,,PENHA CIRCULAR,21020124,,,91,0,7,0,7,0,0,0,0,0,0,0,0,0
202602,SUDESTE,RJ,330200,ITAGUAI,5435153,UNIDADE BASICA DE SAUDE DR ALFREDO DE CARVALHO MAIO,UNIDADE BASICA DE SAUDE DR ALFREDO DE CARVALHO MAIO,M,15,UNIDADE MISTA,1244,HOSPITAL_PÚBLICO,RUA SAO BENEDITO,S/N,LT 22 23 E 24 QD13,VILA GENY,23826010,2137812799,ubsvilageny@itaguai.rj.gov.br,1,1,0,0,0,0,0,0,0,0,0,0,0,0
202602,SUDESTE,RJ,330045,BELFORD ROXO,5445329,CONTEX SOLUCOES E SERVICOS LTDA,CONTEX SOLUCOES E SERVICOS LTDA,M,7,HOSPITAL ESPECIALIZADO,2062,HOSPITAL_PRIVADO,BENJAMIM PINTO DIAS,1677,,CENTRO,26130001,21 26676676,CONTEX@GMAIL.COM,64,64,0,0,0,0,0,0,0,0,0,0,0,0
202602,SUDESTE,RJ,330320,NILOPOLIS,5478898,SES RJ HOSPITAL ESTADUAL VEREADOR MELCHIADES CALAZANS,SECRETARIA DE ESTADO DE SAUDE DO RIO DE JANEIRO,E,7,HOSPITAL ESPECIALIZADO,1023,HOSPITAL_PÚBLICO,RUA JOAO DE CASTRO,1250,,CABUIS,26540390,37611648,faturamento.htob@gmail.com,99,86,6,6,6,6,0,0,0,0,0,0,0,0
202602,SUDESTE,RJ,330350,NOVA IGUACU,5650852,SES RJ INSTITUTO ESTADUAL DE ONCOLOGIA DA BAIXADA,SECRETARIA DE ESTADO DE SAUDE SES,E,7,HOSPITAL ESPECIALIZADO,1023,HOSPITAL_PÚBLICO,AV BALTIMORE,23,,JARDIM ESPLANADA,26013320,,,100,90,10,0,10,0,0,0,0,0,0,0,0,0
202602,SUDESTE,RJ,330420,RESENDE,5681359,HOSPITAL MILITAR DE RESENDE,HOSPITAL MILITAR DE RESENDE,M,5,HOSPITAL GERAL,1015,HOSPITAL_PÚBLICO,RODOVIA PRESIDENTE DUTRA,306,,INDEPENDENCIA,27534970,(24) 3388-4753,,46,0,0,0,0,0,0,0,0,0,0,0,0,0
202602,SUDESTE,RJ,330070,CABO FRIO,5691710,PROCOR,L H EMPREENDIMENTOS MEDICOS LTDA,M,5,HOSPITAL GERAL,2062,HOSPITAL_PRIVADO,RUA ARIZIO GOMES DA COSTA,184,,JARDIM FLAMBOYANT,28905320,22 26457051,,58,0,0,0,0,0,0,0,0,0,0,0,0,0
202602,SUDESTE,RJ,330455,RIO DE JANEIRO,5717256,SMS HOSPITAL MUNICIPAL RONALDO GAZOLLA AP 33,EMPRESA PUBLICA DE SAUDE DO RIO DE JANEIRO S A RIOSAUDE,M,5,HOSPITAL GERAL,2011,HOSPITAL_PRIVADO,AV PASTOR MARTIN LUTHER KING,10976,,ACARI,21531010,(21)2088-4600,hospitalronaldogazolla.riosaude@gmail.com,425,425,245,245,245,245,0,0,0,0,0,0,0,0
202602,SUDESTE,RJ,330330,NITEROI,5738296,NEOTIN PEC,NEOTIN PEC UNIDADES MEDICAS INTENSIVAS LTDA,M,7,HOSPITAL ESPECIALIZADO,2062,HOSPITAL_PRIVADO,GUARARAPES,90,,SAO FRANCISCO,24360150,21 36179876,MARCELLO.TORRES@HMSAOFRANCISCO.COM.BR,7,0,0,0,0,0,0,0,0,0,0,0,0,0
202602,SUDESTE,RJ,330330,NITEROI,5738318,NEOTIN CIRURGIAS,NEOTIN CIRURGIAS LTDA,M,7,HOSPITAL ESPECIALIZADO,2062,HOSPITAL_PRIVADO,GUARARAPES,90,,SAO FRANCISCO,24360150,21 36179876,MARCELLO.TORRES@HMSAOFRANCISCO.COM.BR,60,0,30,0,0,0,10,0,20,0,0,0,0,0
202602,SUDESTE,RJ,330045,BELFORD ROXO,5811406,INSTITUTO ELISA DE CASTRO,INSTITUTO ELISA DE CASTRO,M,5,HOSPITAL GERAL,3999,HOSPITAL_FILANTRÓPICO,DJALMA RIBEIRO DE ANDRADE,5,,AREIA BRANCA,26112140,21 25322055,FISCALLDA@LDACONSULTORIA.COM,94,94,0,0,0,0,0,0,0,0,0,0,0,0
202602,SUDESTE,RJ,330040,BARRA MANSA,5829593,ANGIO BARRA,ANGIO BARRA MANSA HEMODINAMICA E CIRURGIAS CARDIOVASCULARES,M,7,HOSPITAL ESPECIALIZADO,2240,HOSPITAL_PRIVADO,PINTO RIBEIRO,205,ANDAR 2,CENTRO,27310420,24 33485060,,5,0,0,0,0,0,0,0,0,0,0,0,0,0
202602,SUDESTE,RJ,330170,DUQUE DE CAXIAS,5837618,HGF HOSPITAL GERAL NOSSA SENHORA DE FATIMA,HOSPITAL GERAL NOSSA SENHORA DE FATIMA LTDA,M,5,HOSPITAL GERAL,2062,HOSPITAL_PRIVADO,RUA VOLUNTARIOS DA PATRIA,257,CONJ PART,JARDIM 25 DE AGOSTO,25075030,,,55,0,10,0,10,0,0,0,0,0,0,0,0,0
202602,SUDESTE,RJ,330040,BARRA MANSA,5878640,HOSPITAL MATERNIDADE THERESA SACCHI DE MOURA,HOSPITAL MATERNO INFANTIL DE BARRA MANSA,M,7,HOSPITAL ESPECIALIZADO,1031,HOSPITAL_PÚBLICO,RUA TEN JOSE EDUARDO,200,,ANO BOM,27323240,02433245991,,38,38,0,0,0,0,0,0,0,0,0,0,0,0
202602,SUDESTE,RJ,330045,BELFORD ROXO,5886740,MATERNIDADE MUNICIPAL DE BELFORD ROXO,MUNICIPIO DE BELFORD ROXO,M,7,HOSPITAL ESPECIALIZADO,1244,HOSPITAL_PÚBLICO,AVENIDA BENJAMIN PINTO DIAS,S/N,,CENTRO,26116200,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0
202602,SUDESTE,RJ,330045,BELFORD ROXO,5892732,DESAM,DESENVOLVIMENTO DE ASSISTENCIA MULTIPLA DESAM,M,5,HOSPITAL GERAL,3999,HOSPITAL_FILANTRÓPICO,BENJAMIM PINTO DIAS,1000,HOSPITAL,CENTRO,26130001,24 24712980,ADM@DESAM.COM.BR,31,0,0,0,0,0,0,0,0,0,0,0,0,0
202602,SUDESTE,RJ,330070,CABO FRIO,5903394,HOSPITAL MUNICIPAL DA MULHER EM CABO FRIO,HOSPITAL MUNICIPAL DA MULHER EM CABO FRIO,M,7,HOSPITAL ESPECIALIZADO,1031,HOSPITAL_PÚBLICO,FLORISBELA PENA,S/N,,BRAGA,28908050,22 26462506,CONTABILIDADE_SAUDE@CABOFRIO.RJ.GOV.BR,50,41,0,0,0,0,0,0,0,0,0,0,0,0
